DateTime;Price;Text;return_2min;Rank
2018-11-19 09:00:00 UTC;24,1867;@lion_lifer tesla can provide heating/cooling/lights/music for days using battery;-0,002604737;1
2018-11-21 09:42:00 UTC;22,7493;@wiredprairie @tesla shifting resources from sales to service for next several days;-0,001362679;0
2018-11-21 09:43:00 UTC;22,7373;@speceye @tesla coming soon;-0,003131418;1
2018-11-21 09:57:00 UTC;22,572;@fredericlambert @speceye @tesla good idea;-0,001094276;0
2018-11-23 14:28:00 UTC;21,6673;if you donât want a tesla, hereâs a list of all electric cars in north america {url} via @cleantechnica;-0,000798438;0
2018-11-29 12:34:00 UTC;22,832;"super fun software easter eggs coming to all tesla s/3/x cars before the holidays! romance mode, toilet humor &amp; more video games.";0,000381044;0
2018-11-29 12:51:00 UTC;22,8787;after safety, our goal is to make a tesla the most fun you could possibly have in a car;-0,001079607;0
2018-11-30 13:06:00 UTC;23,2607;@rainnwilson your tesla can function as a boat for brief periods of time {url};0,000709351;0
2018-12-01 11:43:00 UTC;23,3253;@pfierens @liketeslakim prof dahn is correct (heâs great), but the relative benefit is small. iâd recommend 10% more soc for convenience.;0;0
2018-12-01 13:28:00 UTC;23,3253;@matzagatamd @tesla you got it!;0;0
2018-12-01 14:48:00 UTC;23,3253;@carpenter_maas perhaps most telling is that norway, which is partly above the arctic circle, has more teslas per capita than any other country on earth.;0;0
2018-12-09 12:55:00 UTC;24;major credit to ac propulsion for the tzero electric sports car 1997-2003 that inspired tesla roadster. without that, tesla wouldnât exist or would have started much later. {url};0;0
2018-12-09 13:12:00 UTC;24;"if you have a tesla built in past 2 years, definitely try navigate on autopilot. it will blow your mind. automatically passes slow cars &amp; takes highway interchanges &amp; off-ramps.";0;0
2018-12-09 13:14:00 UTC;24;"already testing traffic lights, stop signs &amp; roundabouts in development software. your tesla will soon be able to go from your garage at home to parking at work with no driver input at all.";0;0
2018-12-09 13:18:00 UTC;24;@ghhaugen full self-driving option is required with the tesla designed hardware 3 computer. this is a simple plug in replacement for the nvidia computer, but has over 10x the image processing ability.;0;0
2018-12-11 10:28:00 UTC;24,2971;@business incorrect. âchairmanâ is an honorific, not executive role, which means itâs not needed to run tesla. will retire that title at tesla in 3 years. 60 mins edited out end of my sentence, where i said i could do whatever i want. they cut âprovided i have the support of shareholdersâ.;0,001654518;0
2018-12-12 08:47:00 UTC;24,4166;@john_papa @tesla you should def have a loaner. will take care of it.;0,002801373;1
2018-12-18 09:17:00 UTC;22,9617;"honored to work with amazing teams at spacex &amp; tesla!";-0,000683747;0
2018-12-19 13:39:00 UTC;22,813;"@erdayastronaut @martinengwicht @realkrauswife @tesla the guides are basically just a wheel, a shock absorber &amp; a solenoid. costs a few hundred dollars in volume.";-0,000569851;0
2018-12-19 13:54:00 UTC;22,6213;@ecoheliguy @erdayastronaut @martinengwicht @realkrauswife @tesla autopilot doesnât need the guide wheels. theyâre only there if there is a complete system failure. turns will definitely be banked in future.;-0,00094159;0
2018-12-22 12:45:00 UTC;21,3433;"tesla has released all cars for sale where original customer canât take delivery before year end, as well as test drive / display cars, which cost less.

reminder to us buyers that $7500 tax credit drops in half in 8 days. order online at {url} or visit stores.";0;0
2018-12-22 12:48:00 UTC;21,3433;@mikekasprzik @tesla try connecting to wifi;0;0
2018-12-22 13:01:00 UTC;21,3433;@wangmeister it will be tight, but tesla production should have all mid-range model 3 orders delivered by year end;0;0
2018-12-22 13:05:00 UTC;21,3433;"@wangmeister if tesla committed delivery &amp; customer made good faith efforts to receive before year end, tesla will cover the tax credit difference";0;0
2018-12-23 08:35:00 UTC;20,9;@leilanimunter @tesla @hickorypd @stephenathome @cleanairnc @cleanenergyorg @cmpd how bizarre. sorry to hear that.;0;0
2018-12-26 12:51:00 UTC;20,66;reminder to us buyers that the $7500 tax credit cuts in half in 5 days! order online at {url} to see if there is any inventory left in your region or visit tesla stores.;0,002473379;1
2018-12-26 13:09:00 UTC;20,68;and, because electricity costs much less than gasoline, a model 3 can cost about $1000 less per year to operate. because itâs electric, there are no oil changes, smog checks, tuneups, fuel filter, or brake pad replacements.;0,004158607;1
2018-12-26 13:23:00 UTC;20,714;"most importantly, every electric car, tesla or otherwise, matters to the environment we all share. every time someone chooses electric, the future gets a little bit brighter!

if not tesla, please take a look at these other options:
{url}";0,001371053;0
2018-12-26 13:31:00 UTC;20,7943;@jt_richards @mmelinot @chuckyyyd this is incorrect. vast majority of vehicle motion is returned to the battery, as the electric motors act like a generator in reverse. brake pads on a tesla literally never need to be replaced for lifetime of the car.;0,003760646;1
2018-12-26 13:38:00 UTC;20,8592;@magoo5042 @tesla ok;0,001730651;0
2018-12-26 13:40:00 UTC;20,8953;"@martinmeany we are dramatically increasing tesla superchargers within cities &amp; working with landlords to add home charging to apartment buildings";-0,000507291;0
2018-12-26 13:47:00 UTC;20,848;most people donât know that the tesla supercharger network allows easy long distance travel throughout usa, most of europe, canada and china {url};0,001098427;0
2018-12-27 15:00:00 UTC;21,0642;@westcoastbill tesla team did a great job!;0;0
2018-12-28 12:16:00 UTC;22,1853;"excited to have larry ellison &amp; kathleen wilson-thompson join the tesla board! {url}";-0,000387644;0
2018-12-30 14:08:00 UTC;22,5193;@ben757677 @vincent13031925 thanks tesla owners in china! looking forward to visiting soon for the groundbreaking of gigafactory shanghai!;0;0
2019-01-03 12:30:00 UTC;20,0427;@minliangtan @c4mer0n @burnflare @kroegerove sounds great, will connect you with tesla energy;0,000508913;0
2019-01-03 14:09:00 UTC;20,022;@charliemilton @reuters @breakingviews @tesla weirdly, all the negative press seems to increase sales!;0;0
2019-01-03 14:11:00 UTC;20,022;@annerajb @charliemilton @reuters @breakingviews @tesla reveals wheels?;0,000764159;0
2019-01-05 09:57:00 UTC;21,1693;matt debord reviews all tesla models {url} via @businessinsider;0;0
2019-01-13 12:59:00 UTC;22,8253;@deltaplan @paulojvn we are not yet offering the mid range model 3 in europe;0;0
2019-01-23 08:53:00 UTC;19,3515;@teslarati 310s stainless is better for high temp outer skin, as it can take ~1450 kelvin, so active cooling with cryogenic fuel only has to mitigate 300 degrees of delta temp;-0,003007519;1
2019-01-23 09:09:00 UTC;19,312;@teslarati ~1750k is peak heating expected on about 20% of starship for leo entry, ~1600k on 20%. rest drops below 1450k, so no heat shield needed. radiative cooling at t^4 takes care of 60% of the ship. another reason for steel.;0,001486123;0
2019-01-25 11:57:00 UTC;19,754;@teslarati feature has now been in place for 8 months;-0,000551787;0
2019-01-25 11:58:00 UTC;19,754;@annerajb @teslarati rough beta in 2 to 3 weeks;-5,06227E-05;0
2019-01-27 14:29:00 UTC;19,5273;"tap tesla logo at top of your carâs touchscreen &amp; wait 10 secs to open special features box";0;0
2019-01-28 11:20:00 UTC;19,5536;"great electric car documentary about early days of tesla, gm volt, nissan leaf &amp; gadget. so much has happened since then â¦ {url}";0,000158539;0
2019-01-28 11:21:00 UTC;19,5472;@data_over_ideal @tesla sure hope that happens;0,000414382;0
2019-01-31 14:56:00 UTC;20,4613;"exciting to see all the new electric vehicles coming to market! we created tesla to accelerate a sustainable future &amp; itâs happening!
{url}";0,000166167;0
2019-02-13 11:30:00 UTC;20,4847;tesla model x first suv to receive a perfect crash test rating {url} via @businessinsider;-0,001825753;1
2019-02-14 11:35:00 UTC;20,3073;@tesla this is in addition to existing cabin overheat protection, which come on automatically at high temps to ensure any babies or pets in the car are safe;-0,000915927;0
2019-03-01 12:21:00 UTC;19,5547;@model3owners @troyteslike explanation from tesla later today;-0,002045544;1
2019-03-04 14:38:00 UTC;18,982;@scottwww @tesla gap in understanding is that $35k model 3 production *starts* this month, but will not reach volume production until mid year. extremely difficult to predict middle part of manufacturing s-curve.;-0,000173849;0
2019-03-05 13:40:00 UTC;18,7139;@gfilche @tesla tesla comms is fixing. that was a mistake.;9,61852E-05;0
2019-03-07 12:58:00 UTC;18,5647;"@erdayastronaut @privater @marc_benton @teslatunity @model3owners @tesla very little power &amp; only right before you get to the supercharger. you wonât notice it in range.";-0,000899557;0
2019-03-07 13:05:00 UTC;18,4833;"@copticchad @erdayastronaut @privater @marc_benton @teslatunity @model3owners @tesla net power to warm pack is especially low when motors are running, as coolant loop routes motor heat to the pack when outside is cold (&amp; rejects motor heat to air when outside is warm)";0,00018395;0
2019-03-09 13:22:00 UTC;18,9373;@mkbhd @tesla ð;0;0
2019-03-12 14:20:00 UTC;18,9387;@willfealey @tonytesla4life @tesla_truth @fredericlambert @jeffborden_cga @marc_benton @mrtommycampbell @tesla yes;-0,000601942;0
2019-03-14 13:49:00 UTC;19,4207;@teslainventory @tesla next software update will increase storm watch sensitivity. youâre right, itâs currently too low.;-0,000695135;0
2019-03-17 14:55:00 UTC;18,3967;@the_real_keagan @tesla @liketeslakim @bensullins @teslainventory agreed;0;0
2019-03-24 14:10:00 UTC;17,314;please note prices on all tesla inventory cars worldwide rise by ~3% on april 1;0;0
2019-03-24 14:29:00 UTC;17,314;to be clear, this doesnât affect tesla website order prices. existing inventory prices are currently slightly lower than on website. this will bring them in line.;0;0
2019-03-24 14:53:00 UTC;17,314;@uretericbud @tesla only when y is in production;0;0
2019-03-26 11:18:00 UTC;17,8207;hard to appreciate how much tesla autopilot improves enjoyment of driving until you try it;-0,000751935;0
2019-03-26 11:20:00 UTC;17,8073;@zachary1978 @tesla good point;0,000713191;0
2019-03-30 12:00:00 UTC;18,6387;"amazing work by tesla delivery teams, especially in europe &amp; china! most insane logistics challenge iâve ever seen. thanks also to many country &amp; city officials for your help this weekend! super appreciated.";0;0
2019-03-30 13:11:00 UTC;18,6387;@saraccbleitao @tesla pre-happy birthday!;0;0
2019-03-31 11:35:00 UTC;18,8407;@jeffmjenkins @hughes_zoo @tesla surprisingly difficult to address false positives with rain. system would go nuts trying to wipe away non-existent rain, which was obv ineffective.;0;0
2019-04-04 11:05:00 UTC;17,8739;@christesla @tesla improvements coming soon;0,00146023;0
2019-04-04 11:12:00 UTC;17,8587;@dave_chung @tesla ok;-0,000335971;0
2019-04-06 11:29:00 UTC;18,3303;@bjornwf @tesla sure;0;0
2019-04-06 11:38:00 UTC;18,3303;@drcamiloortiz @thegodofpegana @tesla radar;0;0
2019-04-06 12:33:00 UTC;18,3303;tesla enhanced summon coming out in us next week for anyone with enhanced autopilot or full self-driving option;0;0
2019-04-07 10:41:00 UTC;18,5127;@mercilessgains @tesla yeah, iâd love to do that;0;0
2019-04-08 13:36:00 UTC;18,216;@obikela @ceo_plus_ch @tesla yes. working through regulatory approvals.;0,000916776;0
2019-04-09 10:58:00 UTC;18,2005;"@vincent13031925 @tesla building primary structure completion seems on track for may, but then it will take several months to install &amp; activate factory equipment";-0,000521964;0
2019-04-09 13:11:00 UTC;18,128;@bonnienorman @vincent13031925 @tesla no, itâs better;0,000292365;0
2019-04-12 08:58:00 UTC;18,0303;leasing now available for model 3 {url};-0,001053782;0
2019-04-12 09:08:00 UTC;17,9459;@28delayslater @tesla @mayemusk good point;0,000456929;0
2019-04-12 12:12:00 UTC;17,828;@dirtnapdragon @tesla so if we raise prices in the future, will you cut tesla a check? canât have it both ways.;0,001082567;0
2019-04-12 12:24:00 UTC;17,8369;"@dennishegstad @tesla other automakers change prices constantly &amp; substantially by varying rebates &amp; discounts according to negotiating strength of buyer. tesla is transparent &amp; consistent.";0,000885804;0
2019-04-13 10:04:00 UTC;17,8493;@gfilche on april 22, investor autonomy day, tesla will free investors from the tyranny of having to drive their own car;0;0
2019-04-13 10:05:00 UTC;17,8493;@katharina_lamsa @tesla @thefuturist007 @swemfa @hanslak @spittwalker @antgrasso @akwyz @topcybernews cool;0;0
2019-04-13 10:18:00 UTC;17,8493;"@gfilche model 3 drive unit &amp; body is designed like a commercial truck for a million mile life. current battery modules should last 300k to 500k miles (1500 cycles). replacing modules (not pack) will only cost $5k to $7k.";0;0
2019-04-13 11:02:00 UTC;17,8493;"lease a tesla online in a few mins &amp; have it delivered to your house (return within 7 days for full refund) {url}";0;0
2019-04-13 11:26:00 UTC;17,8493;please note that the price of the tesla full self-driving option will increase substantially over time;0;0
2019-04-13 11:33:00 UTC;17,8493;@kneibert tesla will start fsd computer upgrade in a few months;0;0
2019-04-13 13:17:00 UTC;17,8493;"@tsrandall incorrect. pana cell lines at giga are only at ~24gwh/yr &amp; have been a constraint on model 3 output since july. no choice but to use other suppliers for powerwall/powerpack cells. tesla wonât spend money on more capacity until existing lines get closer to 35gwh theoretical.";0;0
2019-04-13 13:59:00 UTC;17,8493;@gregmatson yes, all cars with autopilot 2.0 or higher, so ~400,000 of tesla cars built to date;0;0
2019-04-14 12:17:00 UTC;17,9087;@teslarati poetic justice;0;0
2019-04-14 13:19:00 UTC;17,9087;@teslarati sentry mode fundamentally empowers the individual car owner over entrenched interests, in this case a corrupt traffic judge. even tesla doesnât have access to the video unless sent to us by owner.;0;0
2019-04-14 13:28:00 UTC;17,9087;"@knightmararchon @evbite @johnrobb very much so. there are 2.5b cars &amp; trucks on earth. even replacing 1% of that fleet would require making 25m vehicles per year. tesla will make over 500k cars in next 12 months, but thatâs a mere 2% of 25m or 0.02% of global vehicle fleet. car industry slow -&gt; demand &gt;&gt; supply.";0;0
2019-04-14 13:55:00 UTC;17,9087;@ginog01328427 @savis1949 @wsj @tesla yes, this was an utter boldface (literally) lie! unbelievable that wsj would write something so false.;0;0
2019-04-19 11:34:00 UTC;18,2073;@elonsbrain @themerl my fav color is blue, no red, aaargh â¦;0;0
2019-04-23 07:42:00 UTC;17,3477;@iluvamp @ray4yu @tsport100 @tesla over a quarter million gasoline vehicle fires per year in usa alone {url};0,006433129;1
2019-04-23 13:00:00 UTC;17,5427;"@valueanalyst1 @peterdevietien @scottwww @karpathy @tesla @nvidia as a robotaxi, probably closer to 16 hours, accounting for empty legs, travel to charger/cleaning/service, wait times, etc. ~30 mile penalty most likely imo over ~120 paid miles. impact is signicant for electricity cost, battery wear cost &amp; larger range pack needed.";0,000228015;0
2019-04-23 13:03:00 UTC;17,5447;"@msitver @frankluntz exactly. by end of this quarter, about half a million teslas will have full self-driving hardware (pending computer swap) &amp; we will make another half million fsd cars by mid next year.";0,001214042;0
2019-04-24 12:09:00 UTC;17,3413;as mentioned before, tesla full self-driving option price will increase after may 1. you can order online at {url};0,000617024;0
2019-04-24 12:12:00 UTC;17,3532;"@s3xynews @patfan198010 agreed, weâre ramping up service centers &amp; tesla mobile service worldwide";0,000236268;0
2019-04-25 11:44:00 UTC;16,4467;"uk model 3 order page goes live next week, followed shortly thereafter by japan, australia, new zealand &amp; hong kong";0,001738951;0
2019-04-26 11:04:00 UTC;15,7093;"@insideevs great work by tesla china team &amp; supporting contractors!";-0,001400444;0
2019-04-28 11:56:00 UTC;15,722;"@joelsapp @rrosenbl @tesla exactly, tesla &amp; nvidia numbers described by pete were max *usable* teraops running our vision net";0;0
2019-04-28 12:03:00 UTC;15,722;"@martinengwicht @joelsapp @rrosenbl @tesla 21 tops for xavier. pegasus is just xavier with a power hog gpu on a separate board. problem is you canât transfer data fast enough between computer &amp; gpu, so gpu usable tops is almost irrelevant.";0;0
2019-04-28 13:08:00 UTC;15,722;@attorneyfrey @marcuslauer3 @tesla @teslarati i think it will be something like that. much more productive to manage a fleet of robotaxis than only drive one taxi yourself.;0;0
2019-05-04 11:51:00 UTC;17,0007;@mrtommycampbell @tesla youâre welcome. thanks for buying a tesla!;0;0
2019-05-07 11:16:00 UTC;16,5714;new setting to receive tesla software updates immediately;-0,000205173;0
2019-05-07 11:49:00 UTC;16,4867;@cryptonekoz @tesla click checkbox under âadvanced settingsâ;0,001734732;0
2019-05-07 11:56:00 UTC;16,5173;@tesla too euro;-0,001047387;0
2019-05-07 12:04:00 UTC;16,4813;@tesla eurovision;-0,001049674;0
2019-05-07 12:05:00 UTC;16,4599;"@tesla also, blood, gandalf the grey &amp; superdraco";-0,000801949;0
2019-05-07 12:12:00 UTC;16,4647;@tesla my security car is called baby smurf;-0,000139693;0
2019-05-07 12:13:00 UTC;16,4547;@hfinnelll @tesla ð;-0,000103314;0
2019-05-09 09:51:00 UTC;16,056;@tesla heâs just kidding, folks, but best to turn car off just in case. also 2001 was 18 years ago.;-0,001955655;1
2019-05-09 09:57:00 UTC;16,08;@realhayman @tesla just behind the glovebox, which is, presumably, where the gloves are;-0,001573383;1
2019-05-09 09:59:00 UTC;16,0547;@baaldrogo @tesla probably shouldnât have called holding company cyberdyne systems ð;0,001370315;0
2019-05-12 10:35:00 UTC;15,4747;@mayemusk @kimbalmusk @toscamusk @kimbal happy motherâs day. i love you mom!;0;0
2019-05-17 12:32:00 UTC;14,2407;@mrrobcapewell @tesla @apple @valueanalyst1 yeah, feels like something is messed up with apple news app. almost only ever shows negative news. nickname is âthe hate streamâ ð¤£;0,000744345;0
2019-05-17 12:50:00 UTC;14,2873;"this is why we put extra filters in all tesla cars. s &amp; x even have hospital operating room grade hepa filters.";0,000377958;0
2019-05-22 10:42:00 UTC;12,96;@teslainventory coming soon;0,004992284;1
2019-05-25 13:57:00 UTC;12,706;@teslaownerssv @tesla whoa cool ð;0;0
2019-05-29 10:29:00 UTC;12,4767;@dealer_of_happy @tesla one dayâs grace, taking into account time zone confusion. will revert tomorrow.;0,002741109;1
2019-05-30 08:12:00 UTC;12,4867;"@anthonyfinno @robertohaver @tesla tesla is affecting powerful vested interests. big auto &amp; oil companies arenât known for their gentle behavior. spacex is battling us military prime contractors &amp; space programs of national govts. no walk in the park there.";0,002130267;1
2019-05-30 08:16:00 UTC;12,5273;@bdgbill @teslaownerssv @tesla based on our data, autopilot miles appear to be twice as safe as manually driven miles, and we expect this to improve further;0,001333089;0
2019-05-30 09:05:00 UTC;12,496;@shannonzkiller @nbcsnl @tesla ð¤£;-0,001384443;0
2019-05-31 11:04:00 UTC;12,422;model 3 performance {url};0,000539366;0
2019-05-31 13:15:00 UTC;12,348;"@realkeith @tmsp85 not enough room unless we completely delete front trunk. model s &amp; x primary hepa filter alone is literally 1000% bigger than normal car air filter.";-0,000591189;0
2019-06-03 12:55:00 UTC;11,842;@teslarati only cars made in china are eligible for these subsidies. tesla has never had access to them.;-0,000667117;0
2019-06-04 12:09:00 UTC;12,7973;"@uzakbaydaniyar tesla superchargers &amp; service centers coming to kazakhstan this year";0,000468849;0
2019-06-05 11:31:00 UTC;13,034;"@bloodsportcap @teslarati china ev subsidies mostly end this month &amp; fully end in about 7 months";-0,000667485;0
2019-06-09 12:10:00 UTC;14,0167;@teslatino @tesla yes;0;0
2019-06-10 08:57:00 UTC;14,3253;@teslatino annual tire rotation is actually optional. only worthwhile if you see significant differential wear on inside vs outside of tire.;0,000516569;0
2019-06-10 09:14:00 UTC;14,39;"@endyogaming @teslatino good point. maybe we could collect rainwater, add a little antifreeze in cold climates &amp; make it last for years.";0,00171647;0
2019-06-12 09:33:00 UTC;14,0893;true, cost of operating a tesla is much lower than other cars;0,000283903;0
2019-06-15 11:49:00 UTC;14,3253;"@btermanini @sascha_p @tonywugz @tesla yes, excessively configurable seats almost always make things worse, rather than better. too complex &amp; unwieldy.";0;0
2019-06-18 13:19:00 UTC;15,0827;@teslatn @28delayslater @cnbc ð¤£ð¤£;0,0006166;0
2019-06-19 09:59:00 UTC;15,0507;@teslarati this will be our most difficult launch ever;0,000265768;0
2019-06-19 10:13:00 UTC;15,058;@techau @tesla will consider;0,000179307;0
2019-06-19 12:17:00 UTC;15,0947;starting next month, tesla will charge $1000 for color black (same price as silver);-0,001324968;0
2019-06-20 12:46:00 UTC;14,5407;kids playing beach buggy in tesla store {url};0,000453898;0
2019-06-21 11:01:00 UTC;14,6181;@tmornini @tesla no, weâre already recycling them;-0,001340804;0
2019-06-21 12:02:00 UTC;14,6553;"@tmornini @tesla tesla is putting significant resources into high-efficiency battery recycling. makes both environmental &amp; economic sense. please consider joining if interested in recycling engineering!";-0,000498113;0
2019-06-21 12:18:00 UTC;14,69;@alex_avoigt @valueanalyst1 @mickpaul4 @tesla a few other small things change, but pretty close;0,001497617;0
2019-06-22 12:25:00 UTC;14,7787;@itwiggled maybe a musket with candy ammo?;0;0
2019-06-27 13:59:00 UTC;14,8507;"@teslaownerssv we poured our heart &amp; soul into it. lot of hubris too, but no regrets. fabergã© egg of cars.";0;0
2019-06-28 13:42:00 UTC;14,9647;@eforelectric @tesla sure. want to add easy import/export of images from your phone.;0,000220519;0
2019-06-28 13:43:00 UTC;14,9737;@tesla fun, little music tool coming later;-0,000694551;0
2019-06-28 13:44:00 UTC;14,968;"@tesla tweak music &amp; car karaoke";-0,000888562;0
2019-06-29 13:00:00 UTC;14,8867;huge thanks to all tesla supporters around the world helping the cause. we â¥ï¸â¥ï¸â¥ï¸ you!!;0;0
2019-07-07 12:28:00 UTC;15,416;@tesla_truth ð;0;0
2019-07-08 13:58:00 UTC;15,3653;@dmc_ryan @tesla no problem;-0,000475096;0
2019-07-09 11:47:00 UTC;15,3551;@renatakonkoly @28delayslater @carolinegee8 @nathanbomey @usatoday @tesla @mayemusk that was a real sign;-0,000768474;0
2019-07-09 13:17:00 UTC;15,3147;@kvlly would be cool if car took you to a random fun place traveled to by other tesla owners in the area;0,000868447;0
2019-07-11 11:30:00 UTC;15,978;"motor trend awards tesla model s best car of the year ever in their 70 year history!!
 {url}";0,001921392;1
2019-07-13 11:17:00 UTC;16,336;@angelgponce @tesla ok;0;0
2019-07-13 12:40:00 UTC;16,336;@mkaderi @tesla @samiralley agreed, itâs a small, but important, feature;0;0
2019-07-13 12:42:00 UTC;16,336;@patricklac007 @angelgponce @tesla parking lots are a remarkably hard problem. doing an in-depth engineering review of enhanced summon later today.;0;0
2019-07-13 12:43:00 UTC;16,336;@patricklac007 @angelgponce @tesla good progress on fast activation of summon down to ~1 second;0;0
2019-07-13 12:47:00 UTC;16,336;@erdayastronaut @patricklac007 @angelgponce @tesla probably 5mph or 8 km/h;0;0
2019-07-13 12:55:00 UTC;16,336;@flcnhvy @erdayastronaut @patricklac007 @angelgponce @tesla initially, single plane, but hopefully multi-story later this year;0;0
2019-07-13 13:03:00 UTC;16,336;"@annerajb @flcnhvy @erdayastronaut @patricklac007 @angelgponce @tesla will trace back inertial measurements &amp; wheel movements to exit multilevel garage, unless car was teleported into position, in which case all bets are off";0;0
2019-07-13 13:04:00 UTC;16,336;@kristennetten @annerajb @flcnhvy @erdayastronaut @patricklac007 @angelgponce @tesla yeah, thatâs next after summon;0;0
2019-07-13 13:05:00 UTC;16,336;@pbreit @patricklac007 @angelgponce @tesla yes, but owner will have to accept tiny risk of damage. those are very hard even for careful human drivers.;0;0
2019-07-13 13:05:00 UTC;16,336;@annerajb @kristennetten @flcnhvy @erdayastronaut @patricklac007 @angelgponce @tesla haha yes;0;0
2019-07-13 13:21:00 UTC;16,336;@memesofmars @kristennetten @annerajb @flcnhvy @erdayastronaut @patricklac007 @angelgponce @tesla spacex thruster package will be subtle. hidden behind license plate.;0;0
2019-07-16 10:14:00 UTC;16,7074;@snazzyq @phenomenalpoto @aaronjleonard @tailosivetech if we make all cars with fsd package self-driving, as planned, any such tesla should be worth $100k to $200k, as utility increases from ~12 hours/week to ~60 hours/week;0,000317225;0
2019-07-16 10:25:00 UTC;16,6887;@flcnhvy @snazzyq @phenomenalpoto @aaronjleonard @tailosivetech no, since tesla will charge a % fee for being in our robotaxi fleet, but it will rise to whatever the clearing price is, otherwise all our cars will be bought by scalpers;-4,19445E-05;0
2019-07-16 10:51:00 UTC;16,718;cost of tesla full self-driving option increasing by ~$1000 on august 16;0,000317024;0
2019-07-16 11:23:00 UTC;16,8527;as mentioned earlier this year, cost of the tesla fsd option will increase every few months. those who buy it earlier will see the benefit.;0,001382568;0
2019-07-18 12:58:00 UTC;16,9717;"@kristennetten @chrisdungeon @brandonjhavard i mostly drive model s performance with dev version of fsd computer. our new raven powertain &amp; adaptive damping suspension is great! next is model 3p &amp; then x if driving with my kids. acceleration is fun on tap!";9,42746E-05;0
2019-07-27 10:07:00 UTC;15,2207;@tesla cuphead for tesla coming out in august;0;0
2019-07-27 10:17:00 UTC;15,2207;@danywhite11 @tesla will run v high res at 60 fps. cuphead doesnât need 4k.;0;0
2019-07-27 10:23:00 UTC;15,2207;@flcnhvy @tesla unity port is done, so finessing the controls now. mostly limited by local storage. will allow additional game storage via usb. whateverâs most fun!;0;0
2019-07-27 12:00:00 UTC;15,2207;@evafoxu @flcnhvy @tesla yes, really enjoyed it, although wish sheâd made it up to sky city;0;0
2019-07-27 12:15:00 UTC;15,2207;"ability to stream youtube &amp; netflix when car is stopped coming to your tesla soon! has an amazingly immersive, cinematic feel due to the comfy seats &amp; surround sound audio.";0;0
2019-07-27 12:30:00 UTC;15,2207;@teslatino maybe august, not more than a few months;0;0
2019-07-27 12:32:00 UTC;15,2207;@jeremygreenlee @teslatino weâre close, but the magic is in the final details. maybe 2 to 3 months.;0;0
2019-08-01 11:59:00 UTC;15,7587;@teslaclubin @yashwanthnadal for other countries, we pay in part for the local factory by selling cars there ahead of time. also, gives a sense of demand. current rules in india prevent that, but recent changes in sales tax give hope for future changes.;0,003185542;1
2019-08-08 13:00:00 UTC;15,8867;@brunosilva @vincent13031925 @residentsponge @teslarati @tesla weâre working with eu regulators to improve rules. spirit of rules is correct, but exact language doesnât quite align with spirit. navigate on autopilot working well in rest of world.;0,001007132;0
2019-08-11 13:32:00 UTC;15,5327;watching a movie on tesla v10.0 is great, in large part due to the sound system;0;0
2019-08-11 13:33:00 UTC;15,5327;@grizzlyaustin @tesla no plans to introduce air suspension on model 3 at this time;0;0
2019-08-11 13:42:00 UTC;15,5327;try playing powerglide in your tesla at volume 11 {url};0;0
2019-08-11 13:44:00 UTC;15,5327;@tesla_truth possibly two weeks;0;0
2019-08-11 13:50:00 UTC;15,5327;@kristennetten @tesla_truth ok;0;0
2019-08-17 11:52:00 UTC;14,6617;@mayemusk stop hashtagging me ð¤£;0;0
2019-08-20 11:44:00 UTC;15,0827;"@teslarati looking forward to seeing giga shanghai soon ð amazing work by tesla china team &amp; support of authorities much appreciated!";0,001326023;0
2019-08-20 11:47:00 UTC;15,092;@teslaownerssv @teslarati initially model 3, later y;-0,000530082;0
2019-08-20 11:49:00 UTC;15,084;@memesofmars @teslarati @ray4tesla yeah, would be great to get feedback from tesla supporters;-0,000265182;0
2019-08-20 13:59:00 UTC;15,0487;price increase for tesla fsd postponed until version 10 with smart summon is in wide release, which is about 4 to 8 weeks away, depending on how early access goes;0;0
2019-08-21 13:03:00 UTC;14,6253;@teslatrip @arctechinc we need to complete internal qa testing for safety, which will hopefully be done in about 4 weeks;9,57245E-05;0
2019-08-23 10:01:00 UTC;14,1127;@minimalduck @tesla @teslarati ok;0,000276347;0
2019-08-24 10:03:00 UTC;14,0733;@akawakbi @newscientist tesla is working hard to help stop global warming;0;0
2019-08-29 12:56:00 UTC;14,758;@hjorturbrynjars @enn_nafnlaus @tesla very soon, sorry for the delay;0,000128744;0
2019-09-05 10:09:00 UTC;15,0332;@teslatrip still too buggy to be in wide eap. requires more testing. hopefully, going to wide eap next week.;0,000452332;0
2019-09-05 10:45:00 UTC;15,0307;@ethelreddy1 @tesla looking into it;0,001862854;1
2019-09-07 11:58:00 UTC;15,1573;tesla doing laps at nerdburgering;0;0
2019-09-07 12:41:00 UTC;15,1573;@tesla_truth @tesla 10 years ago â¦;0;0
2019-09-07 12:44:00 UTC;15,1573;@teslaownerssv @tesla_truth @tesla wanted to build an electric car company in college. was going to do phd at stanford in electric energy storage (ultracaps), but got distracted for a few years by the internet.;0;0
2019-09-07 12:47:00 UTC;15,1573;@harrystoltz1 @teslaownerssv @tesla_truth @tesla for sure on first crewed missions for exactly that reason;0;0
2019-09-07 13:08:00 UTC;15,1573;@gfilche @teslaownerssv @tesla_truth @tesla ð¥³;0;0
