Tweet_Tidspunkt;Forventet_Avkastning;Faktisk_Avkastning;Unormal_Avkastning;Total_Unormal_Avkastning;Lopenummer;Text;Rank
2019-09-26 08:57:00 UTC;2,1103E-05;0,001551712;0,001530609;-0,006066463;2;"tesla v10.0 just started rolling out to all us tesla owners with fsd option &amp; âÄúadvanced downloadâÄù selected in vehicle software settings";1
2019-10-01 11:02:00 UTC;0,000856519;-0,000946045;-0,001802563;-0,009438335;2;"@rationaletienne @laurenrow5 @evafoxu @kristennetten @stevehamel16 @theelonmasked @memesofmars @michellbasler @mayemusk @kimbal agreed &amp; such a heartwarming photo âô¥ï¸è";-1
2019-10-09 11:54:00 UTC;0,000375343;-0,000817871;-0,001193215;-0,002411995;2;@kristennetten @annerajb @tesla_truth _üöÄ_üöò _ü§ _üï_;-1
2019-10-10 10:08:00 UTC;-0,000282772;-0,001970772;-0,001687999;-0,000625659;2;@gfilche @tesla fundamental metric of good of tesla is how many years sooner it brings the advent of a sustainable energy future;-1
2019-10-14 10:30:00 UTC;-0,000455091;0,000546766;0,001001857;0,004632405;2;@stevemartineau6 @annerajb @yogisc1127 @tesla yes;1
2019-10-14 10:30:00 UTC;-0,000455091;0,000546766;0,001001857;0,004632405;2;@annerajb @tesla_addicted software;1
2019-10-21 13:50:00 UTC;-2,9646E-05;0,002135485;0,002165131;0,00184283;2;"order tesla solar + powerwall battery for 24/7 clean power &amp; no blackouts! {url}";1
2019-10-23 10:01:00 UTC;-0,000308289;0,000963261;0,00127155;0,002648129;2;@teslatino please lmk about your experience and what can be improved;1
2019-10-25 13:27:00 UTC;0,000439275;-0,003520577;-0,003959853;-0,007141894;2;@teslany @spacex gwynne rocks! starlink will probably be a little bumpy at first, but then improve rapidly.;-1
2019-10-25 13:34:00 UTC;-5,36147E-05;-0,001277064;-0,001223449;-0,005624056;2;maybe call tesla solar roof tiles product solarglass? like dragonglass, but solar!;-1
2019-10-28 10:59:00 UTC;-0,000264001;0,001202738;0,001466739;0,001962572;2;@teslaownerssv will do what we can for anyplace affected by natural disasters;1
2019-10-28 11:11:00 UTC;0,000316141;-0,001266894;-0,001583035;-0,021855674;2;@flcnhvy @teslaownerssv iâÄôd recommend regular solar panels for flat roofs;-1
2019-11-01 09:32:00 UTC;-0,002466542;3,37909E-05;0,002500333;0,02760889;2;@teslarati putting model s in range mode is the opposite of launch mode, as it minimizes performance in favor of range. show should be called âÄúlow gearâÄù!;1
2019-11-06 10:08:00 UTC;-0,00034297;0,001036782;0,001379752;0,00710876;2;@justpaulinelol @teslarati naturally;1
2019-11-18 12:54:00 UTC;-0,000650187;0,000558175;0,001208362;0,006596369;2;@teslaownerssv @teslarati not sure. maybe write or message carmakers who oppose the environmental initiative?;1
2019-11-22 08:37:00 UTC;-0,001874483;0,001815175;0,003689657;0,016359542;2;@moesargi tesla 2 person electric atv will come at first as an option for cybertruck;1
2019-11-22 09:13:00 UTC;0,000166407;0,001393134;0,001226726;0,003130514;2;@mithunoorath @tesla yes;1
2019-11-27 10:05:00 UTC;0,000234839;-0,000784152;-0,001018991;0,001121202;2;@thewalkingdead @tesla the finest in apocalypse protection technology! flamethrower optional.;-1
2020-02-10 11:26:00 UTC;-0,001421751;9,32472E-05;0,001514999;0,017096597;2;@g_d_photographr sounds like we should open a tesla center there!;1
2020-02-10 11:41:00 UTC;0,000721645;-0,001171603;-0,001893248;-0,0129055;2;should preface this saying that feedback from early tesla solar roof owners has been v positive. itâÄôs stunning vs a regular roof in person imo. photos donâÄôt do it justice.;-1
2020-02-10 11:49:00 UTC;-0,000233524;-0,001729646;-0,001496123;0,000889688;2;"tesla april company talk will be from our giga new york factory, where we make solarglass &amp; several other products. will also offer customer &amp; media tours.";-1
2020-02-21 14:54:00 UTC;0,000535098;-0,000359536;-0,000894634;-0,003020182;2;@teslarati btw, in some prior tweets iâÄôd said production cybertruck would be ~80âÄù wide (vs ~84âÄù body width at unveil). this is slightly too small. will be closer to 82âÄù, but come standard with upper laser blade lights.;-1
2020-02-26 10:52:00 UTC;-0,000571769;-0,005496016;-0,004924247;-0,001605738;2;@janeidyeve @jakethehuman28 @tesla_truth @twitter posting spacex videos is definitely not copyright infringement!;-1
2020-02-26 11:20:00 UTC;-0,001259312;-0,002225544;-0,000966232;0,017031428;2;@erdayastronaut @janeidyeve @jakethehuman28 @tesla_truth @twitter sure;-1
2020-03-04 12:20:00 UTC;0,000964695;-0,003141435;-0,00410613;-0,015890425;2;@erdayastronaut @sofiaan @tesla cool, weâÄôre tracking to release more fsd features later this month;-1
2020-03-24 13:09:00 UTC;-0,001371588;-0,003021694;-0,001650106;0,019864037;2;@flcnhvy @thirdrowtesla this is messed up @mikebloomberg;-1
2020-03-24 13:22:00 UTC;-0,000689238;0,003374717;0,004063955;0,008003145;2;@samtalkstesla @mikebloomberg true. @mikebloomberg, this is  accurate. you believe in journalistic integrity, but if something isnâÄôt done, this will continue.;1
2020-03-25 13:28:00 UTC;-0,002416732;0,00256439;0,004981122;0,024470928;2;@flcnhvy @tesla making good progress. we will do whatever is needed to help in these difficult times.;1
2020-03-25 13:31:00 UTC;0,000264602;-0,001332769;-0,001597371;0,001896809;2;@ppathole @flcnhvy @tesla yes. is there more? should be a lot of data by now.;-1
2020-03-25 14:41:00 UTC;0,000595612;-0,006832177;-0,007427789;-0,026070612;2;@enscand @ppathole @flcnhvy @tesla something weird happened at cdc yesterday. they changed the graph to include âÄúestimated illness onset dateâÄù. this is a significantly less rigorous standard. {url};-1
2020-03-30 12:22:00 UTC;1,4957E-06;0,002485621;0,002484125;0,008103918;2;@teslaownerssv seeing friends;1
2020-03-31 13:07:00 UTC;-0,001027194;0,001876726;0,00290392;0,002622763;2;@nychealthsystem @tesla happy we could be helpful! more available if needed.;1
2020-04-02 13:50:00 UTC;-0,000328593;-0,001205478;-0,000876885;0,007373492;2;"@28delayslater @thirdrowtesla exactly. moreover, all hospitals were given exact specifications of resmed &amp; philips ventilators before delivery &amp; all confirmed they would be critical.";-1
2020-04-13 12:05:00 UTC;0,001175299;0,002297977;0,001122677;-0,014258943;2;@thirdrowtesla this will happen;1
2020-04-16 11:54:00 UTC;-0,000723359;0,001536925;0,002260284;0,005995985;2;partial list of hospitals to which tesla sent ventilators {url};1
2020-04-22 08:50:00 UTC;-0,000776757;-0,002474675;-0,001697918;0,003568791;2;@anime_virus @flcnhvy @thirdrowtesla @mfrunker if this launch succeeds, we will have put up 422 satellites âÄ_;-1
2020-04-22 09:42:00 UTC;0,000354009;-0,001042165;-0,001396174;0,001233391;2;@owensparks_ @flcnhvy @anime_virus @thirdrowtesla @mfrunker yes;-1
2020-04-22 09:45:00 UTC;0,000990068;-0,000239984;-0,001230053;-0,007804414;2;@erdayastronaut @flcnhvy @anime_virus @thirdrowtesla @mfrunker solar panel angle during orbit raise / park. weâÄôre fixing it now.;-1
2020-04-22 09:49:00 UTC;0,000529358;-0,001281977;-0,001811335;-0,007276225;2;@teslatino @flcnhvy @anime_virus @thirdrowtesla @mfrunker @spacex itâÄôs made of a special dark foam thatâÄôs extremely radio transparent, so as not to affect the phased array antennas. looks a lot like a car sun visor.;-1
2020-04-23 11:20:00 UTC;-0,000605613;0,001412847;0,00201846;0,00611858;2;@teslaownerssv @togregto side camera view looks a little weird, as meant for self-driving, but will review with team. image will need a little post-processing.;1
2020-04-23 11:22:00 UTC;-0,001390653;0,002694958;0,00408561;0,016613941;2;@jgrano305 @teslaownerssv @togregto will talk with team. we have a lot on our plate!;1
2020-04-23 11:57:00 UTC;-0,000979047;0,001304056;0,002283103;0,010350951;2;@ajtourville @psidart @togregto maybe cybertruck will have it âÄ_;1
2020-05-01 09:11:00 UTC;0,000575584;-0,005530334;-0,006105918;-0,052921731;2;tesla stock price is too high imo;-1
2020-05-07 13:23:00 UTC;0,000348516;-0,000607592;-0,000956109;-0,00520035;2;@erdayastronaut @elonharith @flcnhvy @nasaspaceflight sls makes me feel sad;-1
2020-05-14 13:06:00 UTC;-4,34848E-05;0,00182965;0,001873135;0,00094551;2;tesla supercharger usage by region {url};1
2020-05-29 12:29:00 UTC;0,000478118;-0,001264716;-0,001742834;-0,005213107;2;@cleantechnica worth noting that, as of jan 1, tesla buyers no longer received any federal tax credit. model 3 led despite this disadvantage.;-1
2020-06-10 08:02:00 UTC;-0,000721448;-0,003661895;-0,002940447;0,010952449;2;@icannot_enough @gerberkawasaki @tesla @joerogan yes;-1
2020-06-10 08:03:00 UTC;-0,00022269;0,005531295;0,005753985;0,000913531;2;@flcnhvy @gerberkawasaki @tesla @joerogan good point!;1
2020-06-10 08:05:00 UTC;-0,000366366;0,001063933;0,001430299;0,001196395;2;@flcnhvy @gerberkawasaki @tesla @joerogan maybe i should retweet the top four or five point. what caught your eye the most?;1
2020-06-10 08:06:00 UTC;0,001303707;-0,000685216;-0,001988923;-0,015214845;2;@jgrano305 @icannot_enough @gerberkawasaki @tesla @joerogan we shall see âÄ_;-1
2020-06-10 12:26:00 UTC;-0,000233926;0,001608873;0,001842799;0,003747556;2;tesla batteries are lasting much longer than 200k miles / 320k km {url};1
2020-06-16 10:45:00 UTC;0,000748482;-0,001041269;-0,001789751;-0,011557436;2;@teslarati fairing reuse is looking good;-1
2020-06-19 10:40:00 UTC;-0,000392051;0,001406542;0,001798593;0,004856472;2;@katriniadivina @teslaphx @tesla opening in about two weeks;1
2020-06-25 12:23:00 UTC;-0,000167792;-0,001182031;-0,001014239;-0,001963288;2;@blue_bnd @tomabbotdavies1 @tesla @thirdrowtesla @teslaownerssv @teslapodcast @teslaownersww @teslaownersuk @model3owners looks pretty cool;-1
2020-06-26 13:12:00 UTC;-0,000138446;0,000908589;0,001047035;0,004160855;2;@flcnhvy @teslarati absolutely!;1
2020-07-02 10:25:00 UTC;-0,000217216;0,001176115;0,001393331;0,005666284;2;@truth_tesla @bipulh lithium is common. hard part is turning lithium salt or clay into extremely pure lioh.;1
2020-07-02 11:08:00 UTC;-0,000188421;-0,002675478;-0,002487057;0,001567724;2;@eugenelee3 @teslarati i tried to warn them âÄ_ _üò¢;-1
2020-07-02 12:40:00 UTC;-0,00030534;0,001386082;0,001691423;0,007071829;2;tesla will make fabulous short shorts in radiant red satin with gold trim;1
2020-07-02 13:25:00 UTC;0,000891943;-0,000904459;-0,001796403;-0,010605213;2;@samtalkstesla not bad;-1
2020-07-10 10:47:00 UTC;0,001513723;-0,000168212;-0,001681934;-0,006075163;2;@evafoxu @tesla berlin model y is the one to watch. that is a revolution in automotive body engineering (finally).;-1
2020-07-10 10:48:00 UTC;0,001562834;-0,001298585;-0,002861419;-0,00640655;2;@scr00chy @evafoxu @tesla _üëÄ;-1
2020-07-10 10:49:00 UTC;0,00103142;-0,00105307;-0,002084491;4,93699E-05;2;@techgnostik @evafoxu @tesla ok;-1
2020-07-10 10:50:00 UTC;0,000557543;0,001908527;0,001350985;0,009494509;2;@blue_bnd @evafoxu @tesla even more;1
2020-07-10 10:53:00 UTC;-0,000152835;0,002332234;0,002485069;0,008941966;2;"@mjkapkan @evafoxu @tesla probably a good one to design &amp; engineer in germany";1
2020-07-10 11:02:00 UTC;0,001059123;0,005393702;0,004334578;0,007289646;2;@teslaparatodos @evafoxu @tesla _üëÄ;1
2020-07-10 11:52:00 UTC;-0,000305164;0,004634319;0,004939483;0,00893912;2;@flcnhvy @ppathole @ihearttesla absolutely;1
2020-07-10 12:00:00 UTC;-0,000714518;0,001557359;0,002271876;0,002908851;2;@thatt3slaguy @flcnhvy @ppathole @ihearttesla earning power post augmentation would easily pay for itself (if thatâÄôs even necessary). this is the best thing i can think of to ensure that collective human will decides the future.;1
2020-07-14 12:42:00 UTC;-0,000143695;-0,001447547;-0,001303852;-0,00605388;2;@engineers_feed playable on any tesla!;-1
2020-07-14 12:45:00 UTC;0,000620888;-0,001505314;-0,002126202;-0,013873148;2;"@teslaownerssv @engineers_feed the strength &amp; perseverance of the people of tesla, despite facing extreme difficulties";-1
2020-07-14 12:48:00 UTC;-0,000412493;-0,002820586;-0,002408093;0,004786422;2;@wholemarsblog tesla autopilot was literally named after the term used in aviation. also, what about autobahn!?;-1
2020-07-14 12:53:00 UTC;-0,001425934;0,000758584;0,002184518;0,018304594;2;@teslaaircraft @flcnhvy @tesla exactly;1
2020-07-21 10:33:00 UTC;0,001746782;-0,000272462;-0,002019244;-0,022702092;2;@glenn22x @teslarati @bocachicagal yes;-1
2020-07-21 11:09:00 UTC;0,000126635;-0,00262037;-0,002747005;-0,01519743;2;@samtalkstesla sometimes, thatâÄôs how i feel too!;-1
2020-07-24 08:12:00 UTC;5,97997E-05;0,002752153;0,002692353;0,017454454;2;@realdonaldtrump @tesla thank you on behalf of the tesla team. we look forward to building giga texas!;1
2020-07-24 08:39:00 UTC;-0,001294404;0,003018824;0,004313228;0,018754574;2;"tesla solar panels are $1.49/watt 
{url}";1
2020-08-07 11:48:00 UTC;-0,000690385;-0,00173567;-0,001045285;0,001350587;2;@teslarati {url};-1
2020-08-11 12:36:00 UTC;8,63397E-05;-0,00117323;-0,001259569;0,000171629;2;@teslarati a little toastier each flight;-1
2020-08-19 13:33:00 UTC;-0,000257093;-0,001435512;-0,001178419;-0,001484497;2;@teslatested thatâÄôs an error in canada. the lease payment is specifically lower than loan financing, as tesla expects to repossess the car. this is essentially a bet on residual value. if you believe residual value will rise, buy on loan, if you think it will drop, then lease.;-1
2020-08-19 13:37:00 UTC;-0,000496655;-0,00194854;-0,001451885;0,003673824;2;@everydayelon @ajtourville @comma_ai @tesmanian_com yes;-1
2020-09-09 11:15:00 UTC;-0,000550024;-0,002171234;-0,00162121;6,83893E-06;2;@rbreich all tesla workers also get stock, so their compensation increased proportionately. you are a modern day moron.;-1
2020-10-06 10:11:00 UTC;0,000672747;0,002506895;0,001834149;-0,003962282;2;@dirtytesla @spacex it will soon;1
2020-10-07 09:52:00 UTC;-0,000273948;-0,001934572;-0,001660624;0,003025359;2;"@teslaownerssv @raytech247 @wholemarsblog yes, the gigafactory is the hardest &amp; most critical product";-1
2020-10-14 11:43:00 UTC;0,000338191;-0,000885831;-0,001224023;6,94968E-05;2;@teslarati making progress;-1
2020-10-14 12:08:00 UTC;-3,76824E-05;0,001328484;0,001366167;0,005048902;2;@gem8mingen @tesla congratulations!;1
2020-11-02 14:24:00 UTC;-0,000124969;-0,001876008;-0,00175104;-0,000852521;2;@enn_nafnlaus @flcnhvy didnâÄôt realize that was possible. no problem if thereâÄôs a way get current design cybertruck approved in europe!;-1
2020-11-03 08:53:00 UTC;0,001290475;0,000410577;-0,000879898;-0,012640573;2;"@vincent13031925 @jonerlichman i put in my last money, even though i thought we would still fail. but, it was either that or certain death for tesla. extremely difficult to raise money for an electric car startup (considered super quirky back then), while stalwarts like gm &amp; chrysler were going bankrupt.";-1
2020-11-03 08:59:00 UTC;-0,001106959;0,002768477;0,003875437;0,016429466;2;"@zainraz4 @vincent13031925 @jonerlichman closest we got was about a month. the model 3 ramp was extreme stress &amp; pain for a long time âÄî from mid 2017 to mid 2019. production &amp; logistics hell.";1
2020-11-09 09:39:00 UTC;-0,001370334;0,001172399;0,002542732;0,010063907;2;"@teslaownerssv @tesla thanks to a lot of great autopilot/ai hardware &amp; software engineers at tesla!";1
2020-11-10 10:12:00 UTC;-0,000483892;-0,001417396;-0,000933504;-0,00094166;2;@teslany @tesla happy to see this :);-1
2020-11-19 09:14:00 UTC;0,00305871;0,004452083;0,001393372;-0,042805511;2;"@justpaulinelol @teslaownerssv unfortunately, there are too many rules around liquor distribution, even in the us. however, we will be selling the lightning bottle &amp; shot glasses worldwide.";1
2020-11-19 09:17:00 UTC;0,001737786;-0,002116588;-0,003854374;-0,025489148;2;@tweetmenima @teslaownerssv if next weekâÄôs release looks good, we will widen beta;-1
2020-11-20 09:24:00 UTC;0,000612211;-0,00111581;-0,001728021;-0,009516935;2;"@isaaclatterell @tashaark @karpathy andrej is awesome, but it should be said that we have a very talented autopilot/ai team at tesla. too much credit comes to me &amp; andrej.";-1
2020-12-17 09:03:00 UTC;0,002041171;0,000793659;-0,001247513;-0,021998815;2;@tesla__mania i am hoping to be back next month!;-1
2020-12-22 14:43:00 UTC;-0,000267053;0,000769213;0,001036266;0,005477941;2;"@wintonark strange, if true. 

- tesla already uses iron-phosphate for medium range cars made in our shanghai factory.

- a monocell is electrochemically impossible, as max voltage is ~100x too low. maybe they meant cells bonded together, like our structural battery pack?";1
2020-12-22 14:46:00 UTC;0,000836666;-0,001727139;-0,002563805;-0,005744745;2;@wintonark during the darkest days of the model 3 program, i reached out to tim cook to discuss the possibility of apple acquiring tesla (for 1/10 of our current value). he refused to take the meeting.;-1
2020-12-28 11:23:00 UTC;-0,000352381;0,000905956;0,001258337;0,006370962;2;what should tesla do with in-car gaming in an autonomous world?;1
2021-01-07 09:32:00 UTC;-0,000417637;-0,001804791;-0,001387154;0,010209146;2;@teslaownerssv how strange;-1
2021-01-07 09:33:00 UTC;0,000417215;0,001785874;0,001368659;-0,001942435;2;@teslaownerssv well, back to work âÄ_;1
2021-01-11 11:54:00 UTC;-0,000348586;-0,003297337;-0,002948751;-0,002735329;2;@austinteslaclub @thebabylonbee probably commenting on @signalapp will do more;-1
2021-03-02 14:26:00 UTC;-0,000105612;-0,001264453;-0,001158841;0,002318348;2;@teslaownerssv yup;-1
2021-05-19 08:42:00 UTC;-0,000297657;0,001783736;0,002081393;0,008542004;2;tesla has _üíé _üôå;1
2021-06-21 12:59:00 UTC;-9,58176E-05;0,001113427;0,001209244;0,002964886;2;"looking at holding tesla ai day in about a month or so. will go over progress with tesla ai software &amp; hardware, both training &amp; inference. purpose is recruiting.";1
2021-06-30 13:33:00 UTC;-0,000653513;0,000591863;0,001245376;0,006003359;2;@ppathole @tesla @spacex basic mri is easier than it sounds good tbh. high resolution mri in short time with weak magnetic field is hard.;1
2021-07-14 11:49:00 UTC;0,000166409;-0,001088206;-0,001254616;-0,005031686;2;@doge_southern @samtwits @teslaownersebay @kristennetten @rationaletienne @evafoxu @johnnacrider1 @teslachillmode @codingmark @model3owners @wholemarsblog @austinteslaclub next baby will be a girl;-1
2021-07-15 12:13:00 UTC;0,000538726;-0,00079606;-0,001334786;-0,004701085;2;@erdayastronaut @model3owners how about a wifi camera link?;-1
2021-07-23 13:35:00 UTC;0,000186194;0,002018009;0,001831815;-0,001050688;2;@teslagong @madan3 if tesla is able to succeed with imported vehicles, then a factory in india is quite likely.;1
2021-07-27 12:00:00 UTC;0,000166788;0,001674347;0,001507559;0,002515879;2;@truth_tesla tesla software team is excellent even when compared to the best software companies. this is a big deal, as cars are very much computers on wheels.;1
2021-07-27 12:09:00 UTC;0,000854279;-0,000935177;-0,001789456;-0,003582203;2;"@dimazeniuk @truth_tesla thatâÄôs a low bar. carmakers have never valued software engineering highly, although vw is trying to change that. 

i personally wrote software for 20 years &amp; have huge respect for software engineers. tesla is on par with best software companies &amp; is leader in real world ai.";-1
2021-07-30 08:41:00 UTC;-7,43158E-05;0,001413613;0,001487929;0,007094499;2;@teslarati @residentsponge only thing beyond ludicrous is plaid;1
2021-09-10 13:39:00 UTC;-0,000729366;0,000520429;0,001249794;0,005908694;2;"@nuerburgring @tesla alter falter! dankeschã¶n nã_rburgring, tesla wird geerht.
{url}";1
2021-10-22 09:33:00 UTC;-0,000140731;0,001256092;0,001396823;-0,002316663;2;@teslaownerssv @boringcompany itâÄôs gonna be great!;1
2021-10-28 09:52:00 UTC;-0,00096845;4,25362E-05;0,001010986;0,010216493;2;"@ecommerceshares the cemetery of automotive startups over the past century is very large &amp; will get larger. tesla &amp; ford are the only american car companies that havenâÄôt gone bankrupt.";1
2021-10-28 11:35:00 UTC;-0,000128125;0,000914017;0,001042142;-0,000781478;2;@teslaownerssv @teslarati @residentsponge tesla always pays its debts;1
2021-11-01 10:12:00 UTC;0,001306527;-0,000420372;-0,001726899;-0,010210202;2;@silverph @ring @tocnys @tesla @teslany _ü_£;-1
2021-11-04 09:33:00 UTC;0,000289906;-0,001014482;-0,001304388;-0,00023168;2;@blkmdl3 @jon4lakers @tesla probable;-1
2021-11-04 14:22:00 UTC;0,00037407;-0,000705788;-0,001079858;-0,005915321;2;"@koolio @jon4lakers @tesla exactly. improved memory will cause predictions to converge &amp; reduce jitter.";-1
2021-11-04 14:25:00 UTC;0,000244859;-0,000740084;-0,000984943;-0,003882965;2;@jon4lakers @tesla we will post finer-grained details of software improvements going forward;-1
2021-11-15 12:03:00 UTC;-0,000140268;0,002380608;0,002520876;0,004017092;2;@ppathole @teslaownerssv @kristennetten @itsallrisky @sensanders yes, that is the other major source of dilution. all employees receive stock after a year at tesla and we now have over 100,000 employees worldwide.;1
2021-11-18 12:11:00 UTC;-0,000200654;0,001263545;0,001464199;-0,002303416;2;@mayemusk sigh {url};1
2021-11-22 14:14:00 UTC;-0,000614685;0,001198012;0,001812697;0,006129374;2;"@teslaownerssv @boringcompany itâÄôs either traffic forever or tunnels. try our first operational tunnel in vegas at the convention center! the city just approved a full tunnel network, connecting major hotels, convention center &amp; airport.";1
2021-11-22 14:45:00 UTC;-0,000509551;-0,0016199;-0,001110348;-0,003290865;2;@mickakers @teslaownerssv @boringcompany meant to say county (sigh). airport will be part of it, but required additional federal approvals.;-1
2021-11-22 14:47:00 UTC;-0,001083883;-0,002073349;-0,000989467;0,005192184;2;@billhuang688 @teslaownerssv @boringcompany we do need to have the fallout-themed party! aiming to do that once international travel restrictions are lifted.;-1
2021-11-24 10:36:00 UTC;-0,002036726;5,80759E-05;0,002094802;0,021235285;2;"@teslarati @13ericralph31 this will be really important one day. 

much is made of meteor impacts that destroyed most life on earth, but there were far more that âÄúmerelyâÄù destroyed a continent. 

comets (not asteroids) are the real wild card, as weâÄôre only able to track ~4600 out of  ~1 trillion.";1
2021-11-24 10:42:00 UTC;-0,00056824;0,001727629;0,002295868;0,006941635;2;@teslarati @13ericralph31 earth has been and will be smashed super hard by meteors over time. not a question of if, just when.;1
2021-11-29 12:14:00 UTC;-7,32618E-05;-0,002860288;-0,002787026;-0,008154638;2;@teslarati @residentsponge it will still be very intense, just slightly less than in the past;-1
2021-11-29 14:18:00 UTC;0,000355649;0,002224793;0,001869145;-0,002382354;2;"@zains180 @vikingrocket @wholemarsblog cybertruck will reach far into a post-apocalyptic future &amp; bring that technology to now";1
2021-11-30 13:21:00 UTC;0,000180028;-0,000910285;-0,001090313;-0,000769796;2;"@teslagong @gerberkawasaki suits will need to be made in high volume at an affordable cost &amp; be much easier to use";-1
2021-12-03 10:05:00 UTC;-0,00081333;-0,002280868;-0,001467538;-0,012519403;2;@teslaownerssv @wholemarsblog yes;-1
2021-12-03 10:07:00 UTC;-0,0009644;0,001510328;0,002474728;-0,004849753;2;@teslaownerssv @wholemarsblog it releases internally today, then rolls out to external beta in a few days if no significant issues are found;1
2021-12-06 14:44:00 UTC;-0,000401458;-0,00207615;-0,001674692;0,005413107;2;@drsallyl @tesla coming soon. lot of cool stuff.;-1
2021-12-10 12:12:00 UTC;0,000987047;-3,91864E-05;-0,001026233;-0,012076689;2;@sawyermerritt cybertruck can have any color you want, so long as itâÄôs nothing;-1
2021-12-10 12:14:00 UTC;0,000120311;0,001710797;0,001590486;-0,002727565;2;@tesladylan @sawyermerritt not at first, but there are many third party options for wrapping;1
2021-12-22 10:00:00 UTC;0,001045777;0,002292611;0,001246834;0,004638438;2;@teslatidbits @wholemarsblog @dancrenshawtx a strong bias towards consumption tax makes sense;1
2021-12-29 09:54:00 UTC;7,87061E-05;0,001543766;0,00146506;0,0040854;2;@esprit_tesla @chazman @lexfridman yes;1
2022-01-13 14:28:00 UTC;-0,000705795;0,002144602;0,002850397;0,001118148;2;@teslarati @residentsponge almost all input is error. car should do the right thing automatically.;1
2022-01-19 11:12:00 UTC;0,001462517;-0,000725102;-0,00218762;-0,009712412;2;@sdteslaowners @alandbru ok;-1
2022-02-02 08:59:00 UTC;-0,000392873;0,0035519;0,003944773;0,012395667;2;@minimalduck @tesla @gfilche @wholemarsblog tunnels âÄ_;1
2022-02-03 14:38:00 UTC;-0,000610676;0,000835939;0,001446615;0,00430878;2;@teslaownerssv exactly. the terminology is anachronistic.;1
2022-02-04 09:01:00 UTC;0,001148127;-0,00306697;-0,004215097;-0,016080709;2;@co_tesla _üí¯;-1
2022-02-17 10:34:00 UTC;-0,000292748;0,00078188;0,001074628;0,001697157;2;@truth_tesla @coindesk @aoyon_a @realdannynelson for an in-depth explanation, read {url};1
2022-02-23 12:38:00 UTC;0,001147873;-0,000470177;-0,001618051;-0,011688303;2;@ziqi37 @teslaownerssv @secgov exactly;-1
2022-02-25 12:12:00 UTC;-0,00087513;0,001858591;0,002733721;0,012734782;2;@teslaownerssv @spacex starlink is a little patchy to tonga right now, but will improve dramatically as laser inter-satellite links activate;1
2022-02-25 12:20:00 UTC;0,000973315;0,002613321;0,001640006;-0,007115429;2;@driveteslaca weâÄôve had about 60 or so cars testing internally in canada. hoping to go wider this weekend.;1
2022-03-01 14:43:00 UTC;0,00024907;-0,00129933;-0,0015484;-0,009583657;2;@icannot_enough @model3owners swipe down on navigate button to navigate home or to work if at home;-1
2022-03-03 10:29:00 UTC;0,000386184;-0,000736072;-0,001122256;-0,005557058;2;@whatsupfranks @teslarati @residentsponge yeah, maybe 98;-1
2022-03-04 13:17:00 UTC;-0,000539208;0,000967436;0,001506644;0,008333681;2;@mlukbrandenburg @gigafactory_4 @gf4tesla @gruenheide4futr @stk_brandenburg ich mã¶chte mich recht herzlich bedanken. die zukunft ist sehr spannend! _üá©_üáª _üá©_üáª;1
2022-03-14 09:38:00 UTC;-0,000524183;0,001830759;0,002354942;0,006660042;2;@tesla__mania @jurijfedorov yeah, i did manage to throw the world champion sumo wrestler, but at the cost of smashing a disc in my neck that caused me insane back pain for 7 years!;1
2022-04-08 12:24:00 UTC;-3,87282E-05;-0,00166152;-0,001622791;-0,000953743;2;@teslaownerssv master chief would love it haha;-1
2022-04-08 12:59:00 UTC;-0,000236436;-0,001145307;-0,000908871;0,000180606;2;"@stats_feed price of lithium has gone to insane levels! tesla might actually have to get into the mining &amp; refining directly at scale, unless costs improve.

there is no shortage of the element itself, as lithium is almost everywhere on earth, but pace of extraction/refinement is slow.";-1
2022-04-20 07:45:00 UTC;-0,001557647;0,00182674;0,003384387;0,008104378;2;@teslarati @13ericralph31 had to been done;1
2022-04-21 12:43:00 UTC;-0,00101436;-0,005733498;-0,004719138;-0,00028384;2;"@samtwits my true moral error was creating tesla &amp; spacex at same time, while avoiding general mgmt chores at tesla (focusing only on product &amp; engineering). tried to have my cake &amp; eat it too, which failed.";-1
2022-04-29 11:41:00 UTC;-0,000598226;0,00067661;0,001274836;0,002137272;2;@teslaownerssv @28delayslater update probably goes to wide release next week. this is a big one.;1
2022-05-03 10:59:00 UTC;-0,000157202;0,002509522;0,002666724;0,004147898;2;@teslaownerssv @28delayslater tesla is now over 110k direct jobs and roughly 500k indirect, factoring in suppliers;1
2022-05-06 08:39:00 UTC;-0,001900477;0,004038411;0,005938888;0,035281453;2;@mayemusk @newypost i didnâÄôt ask anyone out or request particular seating;1
2022-05-06 11:49:00 UTC;6,33433E-05;-0,001976737;-0,00204008;-0,0061829;2;@teslarati @klenderjoey this will trend to well over 10 times safer;-1
2022-05-10 10:06:00 UTC;0,002737435;-1,24598E-05;-0,002749895;-0,028293496;2;@tesmanian_com the tesla china team is amazing;-1
2022-05-18 10:09:00 UTC;-0,001418092;0,001307438;0,00272553;0,016449462;2;"exxon is rated top ten best in world for environment, social &amp; governance (esg) by s&amp;p 500, while tesla didnâÄôt make the list!

esg is a scam. it has been weaponized by phony social justice warriors.";1
2022-05-18 10:14:00 UTC;0,000197113;-0,001347192;-0,001544305;-0,0127933;2;@facts_tesla @assaadrazzouk @zshahan3 @johnnacrider1 @evafoxu insane;-1
